,Name,Size,Address,More info,Latitude,Longitude
5465,Kernersville Moravian Church,Medium church,"504 S Main St Kernersville, NC",http://www.usachurches.org/church/kernersvillemoravianchurch.htm,36.114511,-80.080002
5466,Main Street Baptist Church,Large church,"126 N Main St Kernersville, NC",http://www.usachurches.org/church/main-street-baptist-church.htm,36.120894,-80.072486
5467,Hillcrest Baptist Church,Medium church,"9856 Mc Neil Rd Kernersville, NC",http://www.usachurches.org/church/hillcrest-baptist-church-kernersville.htm,36.042266,-80.046927
5468,First Baptist Church of King,Large church,"122 Kirby Rd King, NC",http://www.usachurches.org/church/first-baptist-church-king.htm,36.277506,-80.350538
5469,Love Valley Baptist Church,Large church,"2032 Bethlehem Rd Kings Mountain, NC",http://www.usachurches.org/church/lovevalleybaptistchurch.htm,35.170275,-81.35781
5470,Calvary Baptist Church,Medium church,"536 S Main St King, NC",http://www.usachurches.org/church/calvary-baptist-church-king.htm,36.269644,-80.361155
5471,Emmanuel Baptist Church,Medium church,"102 Canterbury Rd Kings Mountain, NC",http://www.usachurches.org/church/emmanuelbaptistchurch.htm,35.240057,-81.323944
5472,Ebenezer Missionary Baptist Church,Medium church,"875 N Carolina 1994Rockingham, NC",http://www.usachurches.org/church/ebenezer-missionary-baptist-church-rockingham.htm,35.394945,-77.998893
5473,Love Valley Baptist Church,Large church,"2032 Bethlehem Rd Kings Mountain, NC",http://www.usachurches.org/church/lovevalleybaptistchurch.htm,35.170275,-81.35781
5474,Emmanuel Baptist Church,Medium church,"102 Canterbury Rd Kings Mountain, NC",http://www.usachurches.org/church/emmanuelbaptistchurch.htm,35.240057,-81.323944
5475,Fishers of Men of OBX,Small church,"1036 Martins Point Rd Kitty Hawk, NC",http://www.usachurches.org/church/fishers-of-men-of-obx.htm,36.097171,-75.742531
5476,Venture Church,Small church,"3332 S Smithfield Rd Knightdale, NC",http://www.usachurches.org/church/venture-church.htm,35.762809,-78.456513
5477,St. David's Episcopal Church,Small church,"506 Azure Ct Laurinburg, NC",http://www.usachurches.org/church/stdavidsepiscopalchurch.htm,34.774043,-79.472782
5478,Multitudes Church,Large church,"15301 Jim Calhoun Rd Laurinburg, NC",http://www.usachurches.org/church/multitudes-church.htm,34.77812,-79.509176
5479,Emmanuel Temple Deliverance Church,Medium church,"226 Dickson St Laurinburg, NC",http://www.usachurches.org/church/emmanuel-temple-deliverance-church.htm,34.77834,-79.456674
5480,Gateway Community Christian Church,Small church,"7055 Bacons Way N E Leland, NC",http://www.usachurches.org/church/gateway-community-christian-church.htm,34.283106,-78.137123
5481,Mount Hermon United Methodist Church,Small church,"2695 Alfred Hartley Rd Lenoir, NC",http://www.usachurches.org/church/mount-hermon-united-methodist-church.htm,35.881926,-81.482151
5482,Cedar Valley United Methodist Church,Small church,"1034 Cedar Valley Church Rd Lenoir, NC",http://www.usachurches.org/church/cedar-valley-united-methodist-church.htm,35.910304,-81.433133
5483,Shallowford Presbyterian Church,Medium church,"1200 Lewisville Clemmons Rd Lewisville, NC",http://www.usachurches.org/church/shallowford-presbyterian-church.htm,36.080317,-80.39171
5484,Meadowview Deliverance Tabernacle,Small church,"210 Sink Inn Rd Lexington, NC",http://www.usachurches.org/church/meadowview-deliverance-tabernacle.htm,35.808384,-80.284522
5485,Salem Baptist Church of Lexington,Medium church,"231 Robert Everhart Rd Lexington, NC",http://www.usachurches.org/church/salem-baptist-church-of-lexington.htm,35.841409,-80.215824
5486,Spring Hill United Methodist Church,Medium church,"1960 Spring Hill Church Rd Lillington, NC",http://www.usachurches.org/church/spring-hill-united-methodist-church.htm,35.36914,-78.946667
5487,Bethel Lutheran Church,Medium church,"509 Long Shoals Rd Lincolnton, NC",http://www.usachurches.org/church/bethel-lutheran-church-lincolnton.htm,35.367654,-81.261611
5488,Boger City United Methodist Church,Medium church,"2320 E Main St Lincolnton, NC",http://www.usachurches.org/church/boger-city-united-methodist-church.htm,35.479352,-81.214312
5489,Redeemed Baptist Church,Medium church,"1525 Riverview Rd Lincolnton, NC",http://www.usachurches.org/church/redeemed-baptist-church.htm,35.437443,-81.275648
5490,Anderson Creek Christian Center,Medium church,"1680 Will Lucas Rd Linden, NC",http://www.usachurches.org/church/anderson-creek-christian-center.htm,35.254378,-78.850731
5491,Alert Pentecostal Holiness Church,Small church,"719 Alert Rd Louisburg, NC",http://www.usachurches.org/church/alert-pentecostal-holiness-church.htm,36.23065,-78.215782
5492,Spoken Word Deliverance Ministry,Small church,"113-D Branch St Lowell, NC",http://www.usachurches.org/church/spoken-word-deliverance-ministry.htm,35.26436,-81.102003
5493,Oak Ridge Missionary Baptist Church,Medium church,"722 Quick Rd Lumber Bridge, NC",http://www.usachurches.org/church/oak-ridge-missionary-baptist-church.htm,34.876982,-79.074141
5494,First Presbyterian Church of Lumberton,Large church,"1002 N Chestnut St Lumberton, NC",http://www.usachurches.org/church/first-presbyterian-church-of-lumberton.htm,34.624455,-79.007547
5495,First Missionary Baptist Church Lumberton,Medium church,"504 W 2nd St Lumberton, NC",http://www.usachurches.org/church/first-baptist-church-lumberton.htm,34.619493,-79.014908
5496,Victory In Christ Ministries USA,Small church,"903 E 2nd St Lumberton, NC",http://www.usachurches.org/church/victory-in-christ-ministries-usa.htm,34.617672,-78.997819
5497,Roanoke Island Baptist Church,Small church,"1234 N U S Hwy 64Manteo, NC",http://www.usachurches.org/church/roanoke-island-baptist-church.htm,39.58354,-94.512293
5498,New Manna Baptist Church,Large church,"245 E Court St Marion, NC",http://www.usachurches.org/church/new-manna-baptist-church.htm,35.685566,-82.005172
5499,Eastfield Community Baptist Church,Small church,"93 Morris Ave Marion, NC",http://www.usachurches.org/church/eastfield-community-baptist-church.htm,35.687289,-81.985764
5500,Glenwood Baptist Church,Medium church,"1550 U. S. 221Marion, NC",http://www.usachurches.org/church/glenwood-baptist-church.htm,33.615782,-84.340046
5501,Mountain View Christian Church,Small church,"200 Arrowhead Trl Marion, NC",http://www.usachurches.org/church/mountain-view-christian-church.htm,35.636141,-82.04829
5502,Arrington Branch Baptist Church,Medium church,"475 Arrington Branch Rd Marshall, NC",http://www.usachurches.org/church/arrington-branch-baptist-church.htm,35.885051,-82.616568
5503,Mt. Moriah Baptist Church,Medium church,"6510 Mount Moriah Church Rd Marshville, NC",http://www.usachurches.org/church/mt-moriah-baptist-church-marshville.htm,34.81505,-80.336824
5504,Elevation Church,Mega church,"11416 E Independence Blvd, Ste N Matthews, NC",http://www.usachurches.org/church/elevation-church-charlotte.htm,35.116697,-80.695755
5505,Threshold,Large church,"3127 Weddington Rd Matthews, NC",http://www.usachurches.org/church/threshold.htm,35.083149,-80.731329
5506,Team Church,Medium church,"2301 Stevens Mill Rd Matthews, NC",http://www.usachurches.org/church/team-church.htm,35.108143,-80.681271
5507,Matthews Korean Associate Reformed Presbyterian Church,Medium church,"2024 Sam Newell Rd Matthews, NC",http://www.usachurches.org/church/matthews-korean-associate-reformed-presbyterian-church.htm,35.139627,-80.714256
5508,McLeansville First Baptist Church,Small church,"5930 J L Martin Dr Mc Leansville, NC",http://www.usachurches.org/church/mcleansville-first-baptist-church.htm,36.095807,-79.633691
5509,Micro Original Free Will Baptist Church,Medium church,"104 U S Hwy 301 N Micro, NC",http://www.usachurches.org/church/micro-original-free-will-baptist-church.htm,35.56355,-78.203652
5510,Christian Faith United Church,Small church,"1148 Wood Rd Midway Park, NC",http://www.usachurches.org/church/christian-faith-united-church.htm,34.732693,-77.307033
5511,Greater Vision Baptist Church,Medium church,"1090 N Minton Rd Millers Creek, NC",http://www.usachurches.org/church/greater-vision-baptist-church-millers-creek.htm,36.161222,-81.261876
5512,The Refinery Church,Medium church,"11231 Lawyers Rd Mint Hill, NC",http://www.usachurches.org/church/therefinerychurch.htm,35.174188,-80.657763
5513,Mint Hill Presbyterian Church,Small church,"8528 Brief Rd Mint Hill, NC",http://www.usachurches.org/church/mint-hill-associate-reformed-presbyterian-church.htm,35.179544,-80.618771
5514,Greater Glory Worship Center,Medium church,"600 E Franklin St Monroe, NC",http://www.usachurches.org/church/greater-glory-worship-center.htm,34.979222,-80.538525
5515,Metrolina Christian Center Church Of God In Christ,Small church,"302 Tucker St Monroe, NC",http://www.usachurches.org/church/metrolina-christian-center-church-of-god-in-christ.htm,34.991527,-80.553395
5516,Watts Grove Missionary Baptist Church,Medium church,"3105 N Rocky River Rd Monroe, NC",http://www.usachurches.org/church/watts-grove-baptist-church.htm,35.049478,-80.596557
5517,Benton Heights Presbyterian Church,Small church,"2701 Concord Hwy Monroe, NC",http://www.usachurches.org/church/benton-heights-presbyterian-church.htm,35.025125,-80.541043
5518,Grace Baptist Church,Medium church,"3411 Weddington Rd Monroe, NC",http://www.usachurches.org/church/grace-baptist-church-monroe.htm,34.987024,-80.612498
5519,Christ Community Church Montreat,Medium church,"310 Gaither Cir Montreat, NC",http://www.usachurches.org/church/christ-community-church-montreat.htm,35.646761,-82.301321
5520,Cove Church,Mega church,"197 Langtree Rd Mooresville, NC",http://www.usachurches.org/church/cove-church.htm,35.53544,-80.853016
5521,Lakeside Fellowship Church,Medium church,"381 Williamson Rd Mooresville, NC",http://www.usachurches.org/church/lakeside-fellowship-church.htm,35.580586,-80.872451
5522,Peninsula Baptist Church,Large church,"687 Brawley School Rd Mooresville, NC",http://www.usachurches.org/church/peninsulabaptistchurch.htm,35.581436,-80.879135
5523,Lake City Church,Medium church,"311 Bluefield Rd Mooresville, NC",http://www.usachurches.org/church/lakecitychurch.htm,35.614513,-80.860196
5524,Mooresville Associate Reformed Presbyterian Church,Medium church,"659 Carpenter Ave Mooresville, NC",http://www.usachurches.org/church/mooresville-associate-reformed-presbyterian-church.htm,35.580926,-80.801416
5525,Liberty Baptist Church,Medium church,"171 Johnson Dairy Rd Mooresville, NC",http://www.usachurches.org/church/liberty-baptist-church-mooresville.htm,35.526607,-80.792591
5526,Mooresville Church of Christ,Small church,"233 Glenwood Dr Mooresville, NC",http://www.usachurches.org/church/mooresville-church-of-christ.htm,35.575261,-80.805495
5527,Coddle Creek Associate Reformed Presbyterian Church,Medium church,"2297 Coddle Creek Hwy Mooresville, NC",http://www.usachurches.org/church/coddle-creek-associate-reformed-presbyterian-church.htm,35.509918,-80.768695
5528,One Harbor Church,Medium church,"702 Arendell St Morehead City, NC",http://www.usachurches.org/church/one-harbor-church.htm,34.721299,-76.711524
5529,First Presbyterian Church,Medium church,"100 Silver Creek Rd Morganton, NC",http://www.usachurches.org/church/firstpresbyterianchurchmorganton.htm,35.738348,-81.702213
5530,FAM Church,Large church,"1955 U S-70 Morganton, NC",http://www.usachurches.org/church/fam-church.htm,35.745307,-81.629548
5531,Holy Transfiguration Orthodox Church,Medium church,"3491 Pleasant Grove Church Rd Morrisville, NC",http://www.usachurches.org/church/holy-transfiguration-orthodox-church.htm,35.882365,-78.815757
5532,Upendo Fellowship SDA Church,Small church,"1050 Town Hall Dr B Morrisville, NC",http://www.usachurches.org/church/upendofellowshipsdachurch.htm,35.836276,-78.840858
5533,The Bridge Community Church,Medium church,"6010 Mc Crimmon Pkwy Morrisville, NC",http://www.usachurches.org/church/the-bridge-community-church-morrisville.htm,35.838235,-78.849622
5534,King's Delight Global Ministries,Small church,"222 Church St Morrisville, NC",http://www.usachurches.org/church/kings-delight-global-ministries.htm,35.824797,-78.828522
5535,Covenant Reformed Presbyterian Church,Medium church,"495 S Franklin Rd Mount Airy, NC",http://www.usachurches.org/church/covenant-reformed-presbyterian-church.htm,36.490185,-80.633363
5536,Mount Airy Christian Church,Medium church,"974 S Franklin Rd Mount Airy, NC",http://www.usachurches.org/church/mount-airy-christian-church.htm,36.479448,-80.624097
5537,North Main Church of Christ,Medium church,"2011 N Main St Mount Airy, NC",http://www.usachurches.org/church/north-main-church-of-christ.htm,36.525226,-80.604407
5538,Wayne's Chapel Church of God of Prophecy,Small church,"3558 Emmaus Church Rd Mount Olive, NC",http://www.usachurches.org/church/waynes-chapel-church-of-god-of-prophecy.htm,35.218689,-77.973522
5539,Back Creek Presbyterian Church,Medium church,"2145 Back Creek Church Rd Mount Ulla, NC",http://www.usachurches.org/church/back-creek-presbyterian-church-mt-ulla.htm,35.65156,-80.70868
5540,Lake Tillery Church,Medium church,"4630 N C-24 Mt Gilead, NC",http://www.usachurches.org/church/lake-tillery-church.htm,35.307165,-80.061039
5541,Mount Gilead Missionary Baptist Church,Medium church,"2711 Beautancus Rd Mt Olive, NC",http://www.usachurches.org/church/mountgileadmissionarybaptistchurch.htm,35.177263,-78.064668
5542,Whole Life Ministries,Small church,"108 W Lewistown Rd Murfreesboro, NC",http://www.usachurches.org/church/whole-life-ministries.htm,36.424276,-77.118692
5543,St. Nicholas Orthodox Church,Small church,"731 Andrews Rd Murphy, NC",http://www.usachurches.org/church/st-nicholas-orthodox-church.htm,35.099342,-84.021148
5544,Little Brasstown Baptist Church,Medium church,"6120 Harshaw Rd Murphy, NC",http://www.usachurches.org/church/littlebrasstownbaptistchurch.htm,35.039096,-83.969506
5545,Ebenezer Pentecostal Holiness Church,Small church,"1452 S First St Ext Nashville, NC",http://www.usachurches.org/church/ebenezerpentecostalholinesschurch.htm,35.985173,-77.94482
5546,Faith Free Will Baptist Church,Medium church,"250 Sand Hill Rd New Bern, NC",http://www.usachurches.org/church/faithfreewillbaptistchurch.htm,35.144484,-77.007946
5547,St. Bartholomew's Anglican Church,Small church,"4718 Old Cherry Point Rd New Bern, NC",http://www.usachurches.org/church/st-bartholomews-anglican-catholic-church.htm,35.010781,-76.991993
5548,New Life Church,Large church,"2911 Old Cherry Point Rd New Bern, NC",http://www.usachurches.org/church/pleasant-acres-free-will-baptist-church.htm,35.059807,-77.012942
5549,Twin Rivers Baptist Church,Medium church,"804 U S-70 New Bern, NC",http://www.usachurches.org/church/twinriversbaptistchurch.htm,35.084329,-77.031617
5550,Holly Springs Original Free Will Baptist Church,Medium church,"182 Holly Springs Rd Newport, NC",http://www.usachurches.org/church/holly-springs-original-free-will-baptist-church.htm,34.800454,-76.905271
5551,New Hope Moravian Church,Medium church,"2897 Sandy Ford Rd Newton, NC",http://www.usachurches.org/church/new-hope-moravian-church.htm,35.660418,-81.284951
5552,Eastside Baptist Church,Medium church,"725 E 11th St Newton, NC",http://www.usachurches.org/church/eastside-baptist-church-nc.htm,35.67221,-81.211478
