name;addr;lat;lon
CHRIST CHURCH AT AIEA;98-108 LIPOA PLACE, Aiea, Hawaii 96701;21.38211;-157.94464
CHURCH OF GOD CLEVELAND TENNESSEE;98-608 KAIMU LOOP, Aiea, Hawaii 96701;21.38347;-157.93483
CHURCH OF GOD STATE OFFICE;98-1022 KOMO MAI DRIVE, Aiea, Hawaii 96701;21.400435;-157.948185
Church of Jesus Christ of Latter-Day Saints;99-641 Pohue St, Aiea, Hawaii 96701;21.37578;-157.918165
FAITH CHRISTIAN FELLOWSHIP;98-025 HEKAHA STREET, # 205, Aiea, Hawaii 96701;21.3865;-157.95095
FAITH MISSIONARY CHURCH;98-597 KILINOE STREET, Aiea, Hawaii 96701;21.40463;-157.93013
GATEWAY COMMUNITY CHURCH;98 HEKAHA STREET, # 2F, Aiea, Hawaii 96701;21.3865;-157.95095
GRACE BIBLE CHURCH PEARL SIDE;98-1238 KAAHUMANU STREET, # 400, Aiea, Hawaii 96701;21.31222;-157.85892
GRACE BIBLE CHURCH-WEST OAHU;98-761 OIHANA PLACE, # D3, Aiea, Hawaii 96701;21.39149;-157.952925
HALAWA HEIGHTS BAPTIST CHURCH;99-611 ULUNE PLACE, Aiea, Hawaii 96701;21.374065;-157.920385
HONOLULU CHURCH OF LIGHT;99-870 IWAENA STREET, Aiea, Hawaii 96701;21.373305;-157.913785
HOPE CHAPEL PEARLVIEW;98-1230 MOANALUA ROAD, Aiea, Hawaii 96701;21.382615;-157.932955
MID-PACIFIC DIVISION #1;91-1276 Ulune St, AIEA, Hawaii 96701;21.39382;-157.91831
Newtown Church of God;98-1022 Komo Mai Drive, Aiea, Hawaii 96701;21.400435;-157.948185
NEWTOWN FILIPINO CHURCH OF GOD;98 KOMO MAI DRIVE, Aiea, Hawaii 96701;21.41601;-157.96051
OUR SAVIOUR'S LUTHERAN CHURCH;98-1098 MOANALUA ROAD, Aiea, Hawaii 96701;21.38283;-157.936885
PEARLVIEW FOURSQUARE CHURCH - HOPE CHAPEL PEARLVIEW;91-1276 ULUNE ST, AIEA, Hawaii 96701;21.39382;-157.91831
SAINT ELIZABETH CATHOLIC CHURCH;99-312 MOANALUA ROAD, Aiea, Hawaii 96701;21.379625;-157.883255
SAINT TIMOTHY'S EPISCOPAL CHURCH;98-939 MOANALUA ROAD, Aiea, Hawaii 96701;21.387075;-157.94547
SALVATION ARMY;98-612 MOANALUA LOOP, Aiea, Hawaii 96701;21.3965;-157.9347
SISTERS OF SAINT DOMINIC;99-310 MOANALUA ROAD, Aiea, Hawaii 96701;21.379625;-157.883255
TABERNACLE OF PRAISE;98-1749 HAPAKI STREET, Aiea, Hawaii 96701;21.40354;-157.94123
Victory Aiea ;99-370 Paihi Street , Aiea, Hawaii 96701;21.38108;-157.92215
WAIMALU GRACE BRETHREN CHURCH;98 PONO STREET, Aiea, Hawaii 96701;21.39393;-157.942795
WELLSPRING COVENANT CHURCH;99-860 IWAENA STREET, # 203, Aiea, Hawaii 96701;21.373085;-157.913965
ANAHOLA BAPTIST CHURCH;PO BOX 717, Anahola, Hawaii 96703;22.145278;-159.315556
FILIPINO CHRISTIAN FELLOWSHIP;PO BOX 950, Captain Cook, Hawaii 96704;19.494428;-155.917282
KAHIKOLU CONGREGATIONAL CHURCH;PO BOX 1036, Captain Cook, Hawaii 96704;19.494428;-155.917282
KONA SEVENTH-DAY ADVENTIST CHURCH;82-1013 Kinue Rd, CAPTAIN COOK, Hawaii 96704;19.490985;-155.909977
KONA SEVENTH-DAY ADVENTIST CHURCH;82-1013 KINUE ROAD, Captain Cook, Hawaii 96704-8236;19.490985;-155.909977
SAINT BENEDICT CHURCH;84-5140 PAINTED CHURCH ROAD, Captain Cook, Hawaii 96704;19.43493;-155.887895
THY WORD MINISTRIES FAITH CENTER;81-6224 MAMALAHOA HIGHWAY, Captain Cook, Hawaii 96704;19.49249;-155.91466
FILIPINO CHRISTIAN FELLOWSHIP;PO BOX 950, Captain Cook, Hawaii 96704;19.494428;-155.917282
KAHIKOLU CONGREGATIONAL CHURCH;PO BOX 1036, Captain Cook, Hawaii 96704;19.494428;-155.917282
KONA SEVENTH-DAY ADVENTIST CHURCH;82-1013 Kinue Rd, CAPTAIN COOK, Hawaii 96704;19.490985;-155.909977
KONA SEVENTH-DAY ADVENTIST CHURCH;82-1013 KINUE ROAD, Captain Cook, Hawaii 96704-8236;19.490985;-155.909977
SAINT BENEDICT CHURCH;84-5140 PAINTED CHURCH ROAD, Captain Cook, Hawaii 96704;19.43493;-155.887895
THY WORD MINISTRIES FAITH CENTER;81-6224 MAMALAHOA HIGHWAY, Captain Cook, Hawaii 96704;19.49249;-155.91466
EPISCOPAL CHURCH ON WEST KAUA'I;322-A Mehana Rd, ELEELE, Hawaii 96705;21.90044;-159.58769
BETHEL BAPTIST CHURCH;401 NORTH 5TH AVENUE, Pocatello, Idaho 83201;42.86875;-112.44657
CALVARY ALLIANCE CHURCH;1800 GARRETT WAY, Pocatello, Idaho 83201;42.87707;-112.45707
CALVARY CHAPEL OF POCATELLO;1633 OLYMPUS DRIVE, Pocatello, Idaho 83201;42.9049;-112.43264
CENTRAL CHRISTIAN CHURCH;918 EAST CENTER STREET, Pocatello, Idaho 83201;42.86893;-112.43993
CHRIST LOVE VINEYARD;748 Ash, POCATELLO, Idaho 83201;42.88186;-112.46375
CHURCH OF CHRIST;3224 HAWTHORNE ROAD, Pocatello, Idaho 83201;42.89209;-112.47523
CHURCH OF GOD FAMILY WORSHIP CENTER;1345 HILINE ROAD, Pocatello, Idaho 83201;42.89977;-112.44683
CORNERSTONE CHAPEL;455 NORTH 4TH AVENUE, Pocatello, Idaho 83201;42.86858;-112.44807
FAITH LUTHERAN CHURCH;856 WEST ELDREDGE ROAD, Pocatello, Idaho 83201;42.89535;-112.46685
FIRST BAPTIST CHURCH;1513 EASTRIDGE DRIVE, Pocatello, Idaho 83201;42.88565;-112.43346
FIRST CONGREGATIONAL UNITED CHURCH OF CHRIST;309 NORTH GARFIELD AVENUE, Pocatello, Idaho 83201;42.86239;-112.45499
FIRST PRESBYTERIAN CHURCH;202 SOUTH 7TH AVENUE, Pocatello, Idaho 83201;42.86706;-112.44011
FIRST UNITED METHODIST CHURCH;200 NORTH 15TH AVENUE, Pocatello, Idaho 83201;42.87443;-112.43406
FRANCISCAN SISTERS;BIG SKY ROAD, Pocatello, Idaho 83201;42.92107;-112.63494
GATE CITY BAPTIST CHURCH;500 WEST MAPLE STREET, Pocatello, Idaho 83201;42.88062;-112.4576
GRACE BAPTIST CHURCH;556 SOUTH MAIN STREET, Pocatello, Idaho 83201;42.85864;-112.44613
GRACE LUTHERAN CHURCH;1350 BALDY AVENUE, Pocatello, Idaho 83201;42.90496;-112.43606
GREEK ORTHODOX CHURCH;528 NORTH 5TH AVENUE, Pocatello, Idaho 83201;42.86997;-112.447
HERITAGE BAPTIST CHURCH;13041 NORTH YELLOWSTONE HIGHWAY, Pocatello, Idaho 83201;42.95027;-112.467
IDAHO CHRISTIAN CENTER CHURCH;3607 POLELINE ROAD, Pocatello, Idaho 83201;42.89851;-112.46605
LUTHERAN CHURCH OF THE GOOD SHEPHERD;215 NORTH 18TH AVENUE, Pocatello, Idaho 83201;42.87582;-112.43182
NEW BEGINNINGS CHRISTIAN CHURCH;539 NORTH JOHNSON AVENUE, Pocatello, Idaho 83201;42.86218;-112.46002
REDEMPTION CHRISTIAN CENTER;4990 VALENTY ROAD, Pocatello, Idaho 83201;42.92328;-112.464155
REDEMPTION CHRISTIAN CENTER;1010 YELLOWSTONE, Pocatello, Idaho 83201;42.89421;-112.45119
RIVER OF LIFE CHURCH;1211 SOUTH 5TH AVENUE, Pocatello, Idaho 83201;42.85793;-112.43403
ROCKY MOUNTAIN MINISTRIES;845 HYDE AVENUE, Pocatello, Idaho 83201;42.88854;-112.437494
SAINT ANTHONY CHURCH;524 NORTH 7TH AVENUE, Pocatello, Idaho 83201;42.87159;-112.44495
SAINT JOHN CATHOLIC CENTER;920 EAST LOVEJOY STREET, Pocatello, Idaho 83201;42.86315;-112.43387
SAINT JOSEPH CATHOLIC SCHOOL;540 NORTH 7th AVENUE, Pocatello, Idaho 83201;42.8713;-112.44531
SALVATION ARMY;400 NORTH 4TH AVENUE, Pocatello, Idaho 83201;42.86847;-112.44703
ST. JOSEPH;524 North 7th. Ave, POCATELLO, Idaho 83201;42.87159;-112.44495
ST. PAUL;524 N. 7th Ave, POCATELLO, Idaho 83201;42.87159;-112.44495
THIRD DAY APOSTOLIC MISSION CENTER;360 SOUTH 4TH STREET, # 236, Pocatello, Idaho 83201;42.86407;-112.44226
BLESSED KATERI TEKAKWITHA;820 W. Chubbuck, POCATELLO, Idaho 83202;42.92067;-112.48504
CHUBBUCK;5147 Whitaker Rd, POCATELLO, Idaho 83202;42.92725;-112.457
CHURCH OF JESUS CHRIST OF LDS;450 JAMES AVE, Chubbuck, Idaho 83202;42.927409;-112.474056
CHURCH OF JESUS CHRIST OF LDS;140 BRINGHURST, Chubbuck, Idaho 83202;42.92056;-112.46672
CHURCH OF JESUS CHRIST OF LDS;4775 HAWTHORNE RD, Chubbuck, Idaho 83202;42.92008;-112.47707
CHURCH OF JESUS CHRIST OF LDS;4890 WHITAKER RD, Chubbuck, Idaho 83202;42.922425;-112.45542
GATE CITY CHRISTIAN CHURCH;202 WEST SYPHON ROAD, Pocatello, Idaho 83202;42.93562;-112.46917
PIONEER BIBLE BAPTIST CHURCH;369 Adams St., Chubbuck, Idaho 83202;42.92983;-112.47295
SAINT PAUL CATHOLIC CHURCH;820 WEST CHUBBUCK ROAD, Pocatello, Idaho 83202;42.92067;-112.48504
ST PAUL'S CATHOLIC CHURCH;820 WEST CHUBBUCK RD, Chubbuck, Idaho 83202;42.92067;-112.48504
UNIVERSITY BIBLE CHURCH;4700 Philbin Rd, Chubbuck, Idaho 83202;42.91768;-112.49582
CHURCH OF JESUS CHRIST OF LDS;US HIGHWAY 91, Fort Hall, Idaho 83203;43.00138;-112.44512
GOOD SHEPHERD;Mission Road, FORT HALL, Idaho 83203;43.01351;-112.42275
CHRIST CHURCH;1245 NORTH ARTHUR AVENUE, Pocatello, Idaho 83204;42.87016;-112.46221
FIRST BAPTIST CHURCH;408 NORTH ARTHUR AVENUE, Pocatello, Idaho 83204;42.8641;-112.45417
POCATELLO SOUTH FOURSQUARE CHURCH - THE ROCK;740 W Center St, POCATELLO, Idaho 83204;42.85923;-112.45562
SAINT JOSEPH CATHOLIC CHURCH;455 NORTH HAYES AVENUE, Pocatello, Idaho 83204;42.86276;-112.45681
SEVENTH DAY ADVENTIST CHURCH;253 VALLEYVIEW DRIVE, Pocatello, Idaho 83204;42.86209;-112.47499
TRINITY EPISCOPAL CHURCH;248 NORTH ARTHUR AVENUE, Pocatello, Idaho 83204;42.863;-112.4529
UNITED PENTECOSTAL CHURCH;1245 NORTH ARTHUR AVENUE, Pocatello, Idaho 83204;42.87016;-112.46221
FIRST PRESBYTERIAN CHURCH;202 S 7th Ave, POCATELLO, Idaho 83205;42.86706;-112.44011
POCATELLO FIRST UNITED METHODIST CHURCH;P O Box 4015, POCATELLO, Idaho 83205;42.868642;-112.443305
The Bridge Church of WNC;97 Pinebridge Ave, Spruce Pine, Illinois 28777;39.62;-90.89
New Birth Church of God in Christ;1107 E. Voorhees St., Danville, Illinois 46113;40.14639;-87.6089
Iglesia del Nazareno;6627 30TH AVENUE, Kenosha, Illinois 53142;0;0
BEAUTIFUL SAVIOR LUTHERAN CHURCH;1501 DEEP LAKE ROAD, Antioch, Illinois 60002;42.46222;-88.06113
CALVARY BAPTIST CHURCH;554 PARKWAY AVENUE, Antioch, Illinois 60002;42.487785;-88.097575
CHAIN OF LAKES COMMUNITY BIBLE CHURCH;23201 WEST GRASS LAKE ROAD, Antioch, Illinois 60002;42.44633;-88.089206
CHAIN OF LAKES COMMUNITY BIBLE CHURCH YOUTH LINE;23201 WEST GRASS LAKE ROAD, Antioch, Illinois 60002;42.44633;-88.089206
CHRISTIAN LIFE FELLOWSHIP;41625 NORTH DEEP LAKE ROAD, Antioch, Illinois 60002;42.4695;-88.05975
CROSSVIEW CHURCH;750 HIGHVIEW DRIVE, Antioch, Illinois 60002;42.47978;-88.10993
FAITH EVANGELICAL LUTHERAN CHURCH & SCHOOL;24300 WEST GRASS LAKE ROAD, Antioch, Illinois 60002;42.44964;-88.1076
HOPE PRESBYTERIAN CHURCH;, Antioch, Illinois 60002;42.476713;-88.095069
LAKEVIEW MISSIONARY BAPTIST CHURCH;26605 WEST WILMOT ROAD, Antioch, Illinois 60002;42.49178;-88.1522
LAKEVIEW MISSIONARY BAPTIST CHURCH;284 MAIN STREET, Antioch, Illinois 60002;42.49537;-88.09585
LIGHTHOUSE CHURCH OF ANTIOCH;554 PARKWAY, Antioch, Illinois 60002;42.487785;-88.097575
SAINT IGNATIUS OF ANTIOCH CHURCH;500 East Depot Street, ANTIOCH, Illinois 60002;42.48013;-88.063
SAINT PETER CATHOLIC CHURCH;557 LAKE STREET, Antioch, Illinois 60002;42.47757;-88.10339
SAINT PETER CATHOLIC CHURCH HALL;557 LAKE STREET, Antioch, Illinois 60002;42.47757;-88.10339
SAINT STEPHEN LUTHERAN CHURCH;1155 HILLSIDE AVENUE, Antioch, Illinois 60002;42.47062;-88.10444
ST. IGNATIUS EPISCOPAL CHURCH;977 MAIN STREET, ANTIOCH, Illinois 60002;42.47619;-88.095
UNITED METHODIST CHURCH;848 MAIN STREET, Antioch, Illinois 60002;42.48024;-88.09761
ARLINGTON COUNTRYSIDE CHURCH;916 EAST HINTZ ROAD, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.1246;-87.97154
ARLINGTON HEIGHTS EVANGELICAL FELLOWSHIP;1330 NORTH DOUGLAS AVENUE, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.10004;-87.9757
CHRISTIAN CHURCH;333 WEST THOMAS STREET, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.10274;-87.98714
CHRISTIAN LIBERY ACADEMY;502 WEST EUCLID AVENUE, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.08841;-87.98941
CHURCH OF CHRISTIAN LIBERTY;502 WEST EUCLID AVENUE, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.08841;-87.98941
Church of Jesus Christ of Latter-Day Saints ;2035 N Windsor Dr			, Arlington Heights, Illinois 60004;42.11243;-87.96506
FAITH LUTHERAN CHURCH;431 SOUTH ARLINGTON HEIGHTS ROAD, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.07667;-87.98041
FIRST PRESBYTERIAN CHURCH;302 NORTH DUNTON AVENUE, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.08603;-87.98301
FIRST UNITED METHODIST CHURCH;1903 EAST EUCLID AVENUE, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.08806;-87.95978
LIVING CHRIST LUTHERAN CHURCH;625 EAST DUNDEE ROAD, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.13579;-87.97504
MESSIAH LUTHERAN CHURCH;1323 NORTH RIDGE AVENUE, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.10012;-87.99006
OUR SAVIOUR'S LUTHERAN CHURCH;1234 NORTH ARLINGTON HEIGHTS, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.0977;-87.98058
SAINT EDNA CATHOLIC CHURCH;2525 NORTH ARLINGTON HEIGHTS, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.12219;-87.98027
SAINT JAMES CATHOLIC CHURCH;820 NORTH ARLINGTON HEIGHTS, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.0921;-87.98058
SAINT PETER LUTHERAN CHURCH & SCHOOL;111 WEST OLIVE, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.0991;-87.98472
St. John United Church of Christ;308 North Evergreen Avenue, Arlington Heights, Illinois, 60004, Arlington Hts, Illinois 60004;42.08564;-87.98179
The Orchard - Arlington Heights;1330 N. Douglas Ave., Arlington Heights, Illinois 60004;42.10004;-87.9757
TRUE JESUS CHURCH;111 WEST HENRY, ARLINGTON HEIGHTS IL, Arlington Hts, Illinois 60004;42.1277;-87.98462
LIVING FAITH FELLOWSHIP;2601 BENHAM AVENUE, Elkhart, Indiana 16514;41.65995;-85.97109
Resurrection Lutheran Church;445 E Stop 11 Rd, Indianapolis, Indiana 45227;39.65214;-86.15185
ALEXANDRIA CHURCH OF CHRIST;1889 WEST STATE ROAD 128, Alexandria, Indiana 46001;40.21925;-85.70708
ALEXANDRIA PENTECOSTAL CHURCH;1010 LINCO LANE AVENUE, Alexandria, Indiana 46001;40.262818;-85.675809
ALEXANDRIA SEVENTH-DAY ADVENTIST CHURCH;110 W Berry St, ALEXANDRIA, Indiana 46001;40.261945;-85.67519
CALVARY COMMUNITY CHURCH;WALNUT STREET, Alexandria, Indiana 46001;40.26558;-85.72792
CHURCH OF GOD;302 NORTH WEST STREET, Alexandria, Indiana 46001;40.26496;-85.67703
CHURCH OF THE NAZARENE;1401 SOUTH HARRISON STREET, Alexandria, Indiana 46001;40.24902;-85.674
COMMUNITY CHURCH;202 WEST CHURCH STREET, Alexandria, Indiana 46001;40.26377;-85.675945
EPWORTH UNITED METHODIST CHURCH;3957 E 1250 N, ALEXANDRIA, Indiana 46001;40.28415;-85.59634
FIRST BAPTIST CHURCH;RURAL ROUTE 4, Alexandria, Indiana 46001;40.262818;-85.675809
FIRST CHRISTIAN CHURCH;215 WEST BERRY STREET, Alexandria, Indiana 46001;40.26146;-85.676575
FIRST UNITED METHODIST CHURCH;116 WEST BROADWAY, Alexandria, Indiana 46001;40.26557;-85.67544
Greater Hope Apostolic Church;1005 E. 6th street, Alexandria, Indiana 46001;40.25407;-85.66038
JOYCE CHAPEL UNITED METHODIST CHURCH;314 E Fifth St, ALEXANDRIA, Indiana 46001;40.25529;-85.67192
LINWOOD CHRISTIAN CHURCH;COUNTY ROAD 600, Alexandria, Indiana 46001;40.194;-85.59245
LUTHERAN CHURCH OF OUR SAVIOR;309 WEST WASHINGTON STREET, Alexandria, Indiana 46001;40.26258;-85.6777
RIVERVIEW CHRISTIAN CHURCH;716 RIVER AVENUE, Alexandria, Indiana 46001;40.25922;-85.68372
SAINT MARY'S CATHOLIC CHURCH;820 WEST MADISON STREET, Alexandria, Indiana 46001;40.26732;-85.68653
VERMILLION CHRISTIAN CHURCH;JACKSON STREET PIKE, Alexandria, Indiana 46001;40.21829;-85.57785
Anderson Alliance Church;Anderson Alliance Church, Anderson, Indiana 46011;40.10946;-85.715167
ANDERSON FIRST FRIENDS CHURCH;2233 SOUTH CENTRAL WAY, Anderson, Indiana 46011;40.09369;-85.74075
ANDERSON NEW LIFE;3615 Raible Ave., ANDERSON, Indiana 46011;40.07807;-85.71116
BETHEL UNITED METHODIST CHURCH;4011 WEST 200 SOUTH, Anderson, Indiana 46011;40.07546;-85.74925
Connection Pointe;2700 W 38th ST, Anderson, Indiana 46011;40.07143;-85.71724
CORNERSTONE COMMUNITY CHURCH;1300 NORTH 200, Anderson, Indiana 46011;40.129523;-85.633617
EDGEWOOD BAPTIST CHURCH;3743 NICHOL AVENUE, Anderson, Indiana 46011;40.10104;-85.73895
FIRST BAPTIST CHURCH OF ANDERSON;907 NORTH RAIBLE AVENUE, Anderson, Indiana 46011;40.12279;-85.71335
FIRST FREE WILL BAPTIST CHURCH;2717 SOUTH CENTRAL WAY, Anderson, Indiana 46011;40.087545;-85.740875
FLORIDA STATE CHURCH OF GOD;1978 WEST 375 NORTH, Anderson, Indiana 46011;40.16143;-85.70933
GOODWIN MEMORIAL CH OF THE NAZ.;3615 RAIBLE AVENUE, ANDERSON, Indiana 46011;40.07807;-85.71116
LANDMARK BAPTIST CHURCH;1924 WEST CROSS STREET, Anderson, Indiana 46011;40.136;-85.70388
LIGHTHOUSE BAPTIST CHURCH;2202 BROADWAY, Anderson, Indiana 46011;40.13869;-85.67742
NEW HOPE CHRISTIAN CHURCH;2277 NORTH MADISON AVENUE, Anderson, Indiana 46011;40.13805;-85.69087
Racing For Help! Ministries;2319 S. Fairlawn Way, Anderson, Indiana 46011;40.132215;-85.707925
ST. MATTHEW UNITED METHODIST CHURCH - ANDERSON;1512 N Madison Ave, ANDERSON, Indiana 46011;40.130565;-85.690465
TRINITY BAPTIST CHURCH;1225 NORTH MADISON AVENUE, Anderson, Indiana 46011;40.12733;-85.6921
Wesley Free Methodist Church;3017 W. 8th Street, Anderson, Indiana 46011;40.10839;-85.72428
WESLEYAN CHURCH LONE OAK;486 NORTH 500, Anderson, Indiana 46011;40.112;-85.76686
ANDERSON EVANGELICAL CHURCH;2000 NORTH STATE ROAD, Anderson, Indiana 46012;40.188258;-85.670628
BETHANY BAPTIST CHURCH;323 East School St, Anderson, Indiana 46012;40.14155;-85.67361
BETHANY CHRISTIAN CHURCH;1920 N. RANGELINE ROAD, Anderson, Indiana 46012;40.13446;-85.63302
CHRIST LUTHERAN CHURCH;2751 N Scatterfield Rd, Anderson, Indiana 46012;40.1461;-85.66894
CHURCH OF CHRIST LINDBERG;2625 LINDBERG ROAD, Anderson, Indiana 46012;40.11974;-85.6464
CHURCH OF GOD;1303 EAST 5TH STREET, Anderson, Indiana 46012;40.11075;-85.66334
CHURCH OF GOD;1812 ANDERSON UNIVERSITY, Anderson, Indiana 46012;40.11324;-85.6567
CHURCH OF GOD MISSIONS EDUCATION;1303 EAST 5TH STREET, Anderson, Indiana 46012;40.11075;-85.66334
CHURCH OF THE BRETHREN;741 NORTH STATE ROAD, Anderson, Indiana 46012;40.18807;-85.670658
CHURCH OF THE NAZARENE PARSONAGE;821 EASTGATE DRIVE, Anderson, Indiana 46012;40.122865;-85.62498
EAST SIDE CHURCH OF GOD;2600 EAST 5TH STREET, Anderson, Indiana 46012;40.11156;-85.6441
ELM GROVE CHRISTIAN CHURCH;300 WEST HARTMAN, Anderson, Indiana 46012;40.14991;-85.666255
GRACE BAPTIST CHURCH;432 West 300 North, Anderson, Indiana 46012;40.15023;-85.68095
HIGHLAND BAPTIST CHURCH;2830 EAST CROSS STREET, Anderson, Indiana 46012;40.13595;-85.64272
MORNING STAR CHURCH;1405 NORTH RANGE LINE, Anderson, Indiana 46012;40.12836;-85.63565
NEW JERUSALEM GOSPEL CHURCH;1704 INDIANA AVENUE, Anderson, Indiana 46012;40.13258;-85.68196
New Liberty Church Of God In Christ;2311 Broadway Street, Anderson, Indiana 46012;40.13961;-85.67781
NEW LIFE CHRISTIAN CHURCH;2515 EAST 100 NORTH, Anderson, Indiana 46012;40.120255;-85.648315
NORTH ANDERSON CHURCH OF GOD;2604 NORTH SCATTERFIELD ROAD, Anderson, Indiana 46012;40.14367;-85.66564
NORTH ANDERSON WESLEYAN CHURCH;1724 E 240 N, Anderson, Indiana 46012;40.140348;-85.656063
PARKVIEW CHURCH OF THE NAZARENE;911 SOUTH RANGE LINE, Anderson, Indiana 46012;40.10694;-85.63439
REDEEMER BAPTIST CHURCH;3230 LINDBERG ROAD, Anderson, Indiana 46012;40.12237;-85.63445
WOMEN OF THE CHURCH OF GOD;1303 EAST 5TH STREET, Anderson, Indiana 46012;40.11075;-85.66334
LUTHERAN CHURCH OF THE GOOD SHEPHERD;1107 BROAD, Adair, Iowa 50002;41.4979;-94.65433
MARNE UNITED METHODIST CHURCH;1709 Fallow Dr, ADAIR, Iowa 50002;41.40194;-94.60624
PRESBYTERIAN CHURCH;5TH AND AUDUBON, Adair, Iowa 50002;41.50088;-94.6431
SAINT JOHN'S LUTHERAN CHURCH;3046 UNION AVENUE, Adair, Iowa 50002;41.56951;-94.70073
ST. JOHN;P.O. Box 428, ADAIR, Iowa 50002;41.500543;-94.643586
UNITED METHODIST CHURCH;ROUTE, Adair, Iowa 50002;41.500543;-94.643586
AFEL UNITED METHODIST CHURCH;115 SOUTH 10TH STREET, Adel, Iowa 50003;41.6166;-94.01976
CHRISTIAN CHURCH;218 NORTH 9TH STREET, Adel, Iowa 50003;41.619045;-94.018251
CHURCH OF THE BRETHREN;2447 J CIRCLE, Adel, Iowa 50003;41.66623;-94.10541
DALLAS CENTER CHURCH OF THE BRETHREN;27848 K Ave, ADEL, Iowa 50003;41.63201;-94.086225
DALLAS CENTER CHURCH OF THE BRETHREN;21173 270th St, ADEL, Iowa 50003;41.64471;-94.06417
FAITH LUTHERAN CHURCH;602 SOUTH 14TH STREET, Adel, Iowa 50003;41.61231;-94.02701
FIRST SOUTHERN BAPTIST CHURCH;702 SOUTH 8TH STREET, Adel, Iowa 50003;41.611815;-94.017985
GRACE LUTHERAN CHURCH;PO BOX 205, Adel, Iowa 50003;41.617412;-94.018518
MAXWELL CHURCH OF THE BRETHREN;2489 INDIAN AVENUE, Adel, Iowa 50003;41.66462;-94.115435
NEW HOPE CHURCH;BOX 21, Adel, Iowa 50003;41.617412;-94.018518
PANTHER CREEK CHURCH;2447 J CIRCLE, Adel, Iowa 50003;41.66623;-94.10541
PANTHER CREEK CHURCH OF THE BRETHREN;620 N 12th St, ADEL, Iowa 50003;41.623115;-94.023239
PANTHER CREEK CHURCH OF THE BRETHREN;208 N 11th St Apt 4, ADEL, Iowa 50003;41.61847;-94.02061
PANTHER CREEK CHURCH OF THE BRETHREN;1215 Grove St, ADEL, Iowa 50003;41.6199;-94.023641
PANTHER CREEK CHURCH OF THE BRETHREN;515 S 16th St, ADEL, Iowa 50003;41.61207;-94.028545
PANTHER CREEK CHURCH OF THE BRETHREN;1512 Locust St, ADEL, Iowa 50003;41.621285;-94.02722
PANTHER CREEK CHURCH OF THE BRETHREN;27103 G Ave, ADEL, Iowa 50003;41.64153;-94.16533
PANTHER CREEK CHURCH OF THE BRETHREN;21932 240th St, ADEL, Iowa 50003;41.68513;-94.05022
PANTHER CREEK CHURCH OF THE BRETHREN;24527 J Ave, ADEL, Iowa 50003;41.6803;-94.10598
PANTHER CREEK CHURCH OF THE BRETHREN;22052 M Dr, ADEL, Iowa 50003;41.622965;-94.04714
