name;addr
South Pointe Fellowship;28981 Highway 9,Pageland,,SC,29728
Pleasant Grove Baptist Church;10360 Highway 78 E,Summerville,,SC,29483-8701
Lake Cooley Baptist Church;2591 Ballenger Rd,Wellford,,SC,29385-9384
New Life Baptist Church;111 Old Moncks Corner Rd,Goose Creek,,SC,29445-4022
Rainbow Baptist Church;151 Short Cut Rd,Chesnee,,SC,29323-9624
Faith Baptist Church;1610 Grays Hwy,Ridgeland,,SC,29936
Eastside Baptist Church;1850 Fernwood Glendale Rd,Spartanburg,,SC,29307-3113
New Hope Baptist Church;5489 Kates Bay Hwy,Conway,,SC,29527
Slabtown Baptist Church;6918 Old Greenville Highway,Easley,,SC,29642
Mid-Valley Baptist Church;2534 Jefferson Davis Hwy,Graniteville,,SC,29829
Laurel Hill Baptist Church;205 Little Dude Avenue,Kershaw,,SC,29067
Macedonia Baptist Church;1000 Beaverdam Rd,Williamston,,SC,29697
Open Door Baptist Church;6933 Main Highway,Bamberg,,SC,29003-0952
Pelham Road Baptist Church;1108 Pelham Rd,Greenville,,SC,29615-3642
Faith Baptist Church;724 Pine St,Aynor,,SC,29511
Parkwood Baptist Church;2140 State Park Rd,Greenville,,SC,29609-1608
Oakwood Baptist Church;3520 Mineral Springs Rd,Lexington,,SC,29073-9072
Old Samaria Baptist Church;9457 Old Two Notch Road,Batesburg,,SC,29006
Dean Swamp Baptist Church;130 Eastview Lane,Springfield,,SC,29146
Damascus Baptist Church;3875 Damascus Church Rd,Long Creek,,SC,29658
Park Ridge Baptist Church;5099 Trotter Ridge Ct,Rock Hill,,SC,29732-8854
Westerly Hills Baptist Church;232 Sutton Rd S,Fort Mill,,SC,29708-9425
Hillcrest Baptist Church;2020 Hillcrest Rd,York,,SC,29745-9386
York First Baptist Church;102 Congress St S,York,,SC,29745-1837
Bowling Green Baptist Church;1683 Highway 321 N,Clover,,SC,29710-6647
Wannamaker Baptist Church;3985 Duford Rd,Nichols,,SC,29581-4865
Wampee Baptist Church;9530 Highway 90,Longs,,SC,29568-6221
Tilly Swamp Baptist Church;4619 Highway 90,Conway,,SC,29526-9641
Langston Baptist Church;763 Highway 905,Conway,,SC,29526-6811
Homewood Baptist Church;3296 Highway 319 E,Conway,,SC,29526-5425
North Myrtle Beach First Baptist Church;200 Highway 17 S,N Myrtle Bch,,SC,29582-3120
Buck Creek Baptist Church;11483 N Highway 905,Longs,,SC,29568-9404
Shady Grove Baptist Church;PO Box 362,Pickens,,SC,29671
Mt View Baptist Church;336 Mountain View Church Rd,Six Mile,,SC,29682-9500
Whitney First Baptist Church;750 Chesnee Hwy,Spartanburg,,SC,29303-2303
Zion Hill Baptist Church;2817 E Main Street Ext,Spartanburg,,SC,29307-1251
Center Point Baptist Church;1116 Center Point Dr,Moore,,SC,29369-9797
Glendale Baptist Church;151 Church St,Glendale,,SC,29346
Enoree First Baptist Church;1150 Parker Rd,Enoree,,SC,29335
Clifton First Baptist Church;551 Hawk Hl,Spartanburg,,SC,29307
Fernwood Baptist Church;200 Fernwood Dr,Spartanburg,,SC,29307-2237
Cedar Grove Baptist Church;7888 Highway 418,Fountain Inn,,SC,29644-5118
Beaver Hills Baptist Church;3700 S Church Street Ext,Roebuck,,SC,29376-2606
Old Fort Baptist Church;10505 Dorchester Rd,Summerville,,SC,29485-8046
Jamestown Baptist Church;4331 N Highway 17A,Jamestown,,SC,29453
Beulah Baptist Church;5502 Wire Rd,Branchville,,SC,29432-6153
Sheldon Baptist Church;15 Sheldon Baptist Church Drive,Sheldon,,SC,29941
Ridgeland Baptist Church;1448 Grays Hwy,Ridgeland,,SC,29936-5438
Red Dam Baptist Church;488 Red Dam Rd,Hardeeville,,SC,29927-4022
Providence Baptist Church;2445 Old Manning Rd,Sumter,,SC,29150-8703
Pinewood Baptist Church;10 East Fulton Manning Road,Pinewood,,SC,29125
Paxville Baptist Church;10278 Lewis Rd,Manning,,SC,29102-7094
Graham Baptist Church;4000 Highway 521 S,Sumter,,SC,29153-9642
Eastside Baptist Church;701 Boulevard Rd,Sumter,,SC,29153-5909
Crosswell Baptist Church;604 Mathis St,Sumter,,SC,29150-3620
Welcome Baptist Church;4800 Clemson Blvd,Pendleton,,SC,29670-8859
Shiloh Baptist Church;4405 Highway 187 S,Starr,,SC,29684-9287
Shady Grove Baptist Church;1201 Shady Grove Rd,Belton,,SC,29627-9475
Orrville Baptist Church;2620 South Main Street,Anderson,,SC,29624-3285
New Prospect Baptist Church;2503 Whitehall Rd,Anderson,,SC,29625-5100
Mt Bethel Baptist Church;2603 Due West Hwy.,Belton,,SC,29627-9162
Mountain Creek Baptist Church;3407 Highway 29 S,Anderson,,SC,29626-6871
Honea Path First Baptist Church;100 S Main St,Honea Path,,SC,29654-1538
Eureka Baptist Church;1600 Highway 29 N,Anderson,,SC,29621-3114
Eastview Baptist Church;215 Meeks Dr,Belton,,SC,29627-1109
East Clemson Baptist Church;230 Frontage Rd,Clemson,,SC,29631-1642
Broadmouth Baptist Church;543 Broadmouth Church Rd,Honea Path,,SC,29654-7323
West Creek Baptist Church;400 Church Rd,Batesburg,,SC,29006-9514
Ridge Spring Baptist Church;108 Church Cir,Ridge Spring,,SC,29129
Hurricane Baptist Church;2763 Hurricane Church Rd,Clinton,,SC,29325-5436
Siloam Baptist Church;229 Siloam Rd,Easley,,SC,29642-8214
Mount Pisgah Baptist Church;101 Pisgah Rd,Easley,,SC,29642-7855
Mt Carmel Baptist Church;1623 Hester Store Rd,Easley,,SC,29640-7939
Mt Airy Baptist Church;210 Mount Airy Church Rd,Easley,,SC,29642-8721
Mt Tabor Baptist Church;827 Old Greenville Hwy,Clemson,,SC,29631-1222
Cateechee Baptist Church;404 Cateechee Trail,Norris,,SC,29667
Oolenoy Baptist Church;201 Miracle Hill Rd,Pickens,,SC,29671-9734
Mt Tabor Baptist Church;4174 Dacusville Hwy,Easley,,SC,29640-7951
Cedar Rock Baptist Church;1667 Cedar Rock Church Rd,Easley,,SC,29640-9207
Wallace Baptist Church;4174 Highway 1,Wallace,,SC,29596-9400
Dothan Baptist Church;235 Old Dothan Rd,Dillon,,SC,29536
Brownsville Baptist Church;4627 Highway 38 S,Blenheim,,SC,29516-6540
Mountain Springs Baptist Church;410 Mountain Springs Rd,Piedmont,,SC,29673-9752
Cedar Grove Baptist Church;13024 Highway 20,Belton,,SC,29627-8673
Big Creek Baptist Church;820 Big Creek Rd,Williamston,,SC,29697
Bethany Baptist Church;125 Bethany Rd,Orangeburg,,SC,29115-9440
Oak Grove Baptist Church;826 Oak Grove Rd,Landrum,,SC,29356-9305
New Prospect Baptist Church;9321 Highway 9,Inman,,SC,29349-6983
Mountain View Baptist Church;5555 Parris Bridge Rd,Boiling Spgs,,SC,29316-5822
Chesnee First Baptist Church;211 S Kentucky Ave,Chesnee,,SC,29323-1530
Fairview Baptist Church;705 Highway 14 W,Landrum,,SC,29356-9426
Casey Creek Baptist Church;1199 Casey Creek Rd,Chesnee,,SC,29323-8546
Arrowwood Baptist Church;1410 Highway 11 W,Chesnee,,SC,29323-9704
Reedy River Baptist Church;871 N Highway 25 Byp,Greenville,,SC,29617-6247
Living Grace Baptist Church;100 Inspirational Way,Travelers Rst,,SC,29690-7303
Mountain Creek Baptist Church;255 W Mountain Creek Church Rd,Greenville,,SC,29609-6716
Travelers Rest First Baptist Church;20 Mcelhaney Rd,Travelers Rst,,SC,29690-1735
Lancaster Second Baptist Church;1426 Great Falls Rd,Lancaster,,SC,29720-0209
Antioch Baptist Church;1734 Antioch Church Road,Lancaster,,SC,29720-9671
Ariel Baptist Church;3803 S Highway 501,Mullins,,SC,29574-5601
Riverland Hills Baptist Church;201 Lake Murray Blvd,Irmo,,SC,29063-8550
Providence Baptist Church;3708 Pond Branch Rd,Leesville,,SC,29070-8412
Old Lexington Baptist Church;800 Old Lexington Rd,Leesville,,SC,29070-9596
Pelion Baptist Church;841 Main St,Pelion,,SC,29123-8913
Rabun Creek Baptist Church;17045 Highway 101 S,Gray Court,,SC,29645-7046
New Prospect Baptist Church;4996 Highway 221 S,Laurens,,SC,29360-8229
Holly Grove Baptist Church;92 Holly Grove Church Rd,Laurens,,SC,29360-8401
Princeton Baptist Church;18832 Highway 76 W,Honea Path,,SC,29654-7006
Bethel Baptist Church;885 Bethel Church Rd,Laurens,,SC,29360-8060
Bethabara Baptist Church;635 Bethabara Church Rd,Cross Hill,,SC,29332
Wateree Baptist Church;2024 Haile St,Camden,,SC,29020-3020
Red Hill Baptist Church;4695 Red Hill Rd,Camden,,SC,29020
Pleasant Hill Baptist Church;2602 Mecklenburg Rd,Bethune,,SC,29009-9613
Oak Ridge Baptist Church;603 Oak Ridge Church Rd,Kershaw,,SC,29067-9609
DeKalb Baptist Church;2034 Dekalb School Rd,Camden,,SC,29020-9444
Calvary Baptist Church;495 Calvary Church Road,Bishopville,,SC,29010-9745
Victor Baptist Church;121 New Woodruff Rd,Greer,,SC,29651-4135
Mt Lebanon Baptist Church;572 Mount Lebanon Church Rd,Greer,,SC,29651-4846
Milford Baptist Church;1282 Milford Church Rd,Greer,,SC,29651-5556
Friendship Baptist Church;1600 Holly Springs Rd,Lyman,,SC,29365-9708
Greer First Baptist Church;201 W Poinsett St,Greer,,SC,29650-1943
Reidville First Baptist Church;140 Lister Park Dr,Duncan,,SC,29334-9494
Unity Baptist Church;1000 Fairview Rd,Simpsonville,,SC,29680-7120
Tanglewood Baptist Church;5 New Dunham Bridge Rd,Greenville,,SC,29611-5579
Cedar Falls Baptist Church;100 Cedar Falls Rd,Fountain Inn,,SC,29644-9737
Grace Baptist Church;2400 3rd Loop Rd,Florence,,SC,29501-6458
Sawney's Creek Baptist Church;14605 State Highway 34 E,Ridgeway,,SC,29130-8136
Ridgeway First Baptist Church;200 N Valencia Rd,Ridgeway,,SC,29130
Macedonia Baptist Church;612 Percival Rd,Columbia,,SC,29206-5152
Winnsboro First Baptist Church;1373 Newberry Rd,Winnsboro,,SC,29180-5914
Bayview Baptist Church;5300 Two Notch Rd,Columbia,,SC,29204-2916
Perry Baptist Church;131 Milhous St,Perry,,SC,29137-8930
New Holland Baptist Church;2279 New Holland Rd,Wagener,,SC,29164-9480
First Bethany Baptist Church;853 Us Highway 378 E,Mc Cormick,,SC,29835-7052
Berea Baptist Church;1675 Us Highway 25 N,Edgefield,,SC,29824-3510
Antioch Baptist Church;1843 Sc Highway 23 W,Edgefield,,SC,29824-3304
Maple Cane Baptist Church;21324 Augusta Hwy,Cottageville,,SC,29435-3995
Spring Hill Baptist Church;1671 Rehoboth Rd,Cottageville,,SC,29435
Smoaks Baptist Church;441 Lodge Hwy,Smoaks,,SC,29481
Pine Grove #1 Baptist Church;99 Pine Grove Rd,Walterboro,,SC,29488-8722
Peniel Baptist Church;37 Forks Rd,Islandton,,SC,29929-5643
Jacksonboro Baptist Church;
Canadys First Baptist Church;11383 Jefferies Hwy,Walterboro,,SC,29488
Doctor's Creek Baptist Church;126 Doctors Creek Road,Walterboro,,SC,29488
Carter's Ford Baptist Church;4689 Lodge Hwy,Smoaks,,SC,29481-5524
Bethlehem Baptist Church;12898 Round O Rd,Round O,,SC,29474-3371
Adams Run Baptist Church;8113 Highway 162,Hollywood,,SC,29449
White Plains Baptist Church;3490 White Plains Church Rd,Jefferson,,SC,29718
Union Hill Baptist Church;1209 State Rd S-13-549,Pageland,,SC,29728
Providence Baptist Church;232 Providence Church Rd,Pageland,,SC,29728-6194
Oakland Baptist Church;749 Ts Sellers Rd,Chesterfield,,SC,29709-8271
Mt Pisgah Baptist Church;3530 Highway 601 N,Pageland,,SC,29728-5599
Middendorf Baptist Church;2202 Middendorf Rd,Hartsville,,SC,29550
McBee Baptist Church;PO Box 416,Mc Bee,,SC,29101-0416
Hopewell Baptist Church;15066 Highway 9,Chesterfield,,SC,29709
High Point Baptist Church;16 High Point Church Rd,Pageland,,SC,29728-6456
Elizabeth Baptist Church;605 Mayesville Rd,Ruby,,SC,29741-8805
David's Grove Baptist Church;106 Davids Grove Church Rd,Chesterfield,,SC,29709
Cross Branch Baptist Church;6963 Highway 102,Chesterfield,,SC,29709
Clanton Plains Baptist Church;4710 Highway 109 S,Chesterfield,,SC,29709-5244
Center Grove Baptist Church;22971 Highway 9,Mount Croghan,,SC,29727-9678
Cedar Creek Baptist Church;1635 Cedar Creek Rd,Hartsville,,SC,29550-1274
Beauford Baptist Church;16656 Hwy 151,Mc Bee,,SC,29101-9331
Antioch Baptist Church;18 Campbell Rd,Jefferson,,SC,29718-5801
Calvary Baptist Church;760 Calvary Church Rd,Chester,,SC,29706-1156
Riverbluff Church;5421 River Bluff Pkwy,N Charleston,,SC,29420-7135
United Baptist Church;6920 Highway 90,Longs,,SC,29568-6213
Sweet Home Baptist Church;2430 Highway 9 W,Longs,,SC,29568-8767
Ridgefield Baptist Church;891 Highway 90,Conway,,SC,29526-7519
Happy Home Baptist Church;2864 Nichols Hwy,Galivants Fry,,SC,29544-6012
Glendale Baptist Church;735 Highway 701 N,Loris,,SC,29569-4004
Mayo First Baptist Church;190 Mayo Rd.,Mayo,,SC,29368
Hopewell Baptist Church;511 Old Chester Rd,Blacksburg,,SC,29702-9441
Cherokee Falls Baptist Church;109 School St,Blacksburg,,SC,29702
Browns Chapel Baptist Church;350 Green St,Pacolet,,SC,29372
Abingdon Creek Baptist Church;187 Abingdon Rd,Gaffney,,SC,29340-6300
Westminster Baptist Church;212 E Windsor St,Westminster,,SC,29693-1731
Shiloh Baptist Church;1324 Shiloh Rd,Seneca,,SC,29678-2069
Holly Springs Baptist Church;11001 Long Creek Hwy,Westminster,,SC,29693
Fants Grove Baptist Church;600 Fants Grove Rd,Anderson,,SC,29625
Bethlehem Baptist Church;198 Camp Chatuga Rd,Mountain Rest,,SC,29664-9539
Springtown Baptist Church;6249 Hadwin Rd,Bamberg,,SC,29003
Olar First Baptist Church;35 Hull St,Olar,,SC,29843
Hunters Chapel;9423 Hunters Chapel Rd,Bamberg,,SC,29003-9503
Ghents Branch Baptist Church;1974 Ghents Branch Rd,Denmark,,SC,29042-8508
Friendship Baptist Church;5801 Friendship Road,Barnwell,,SC,29812
Allens Chapel;90 Allens Chapel Rd,Ulmer,,SC,29849
Varnville First Baptist Church;165 Palmetto Ave W,Varnville,,SC,29944-4843
Sycamore Baptist Church;225 W Main St,Sycamore,,SC,29846
Steep Bottom Baptist Church;2035 Steep Bottom Rd,Estill,,SC,29918
Stafford Baptist Church;9501 Two Sisters Ferry Road,Furman,,SC,29921
Sandy Run Baptist Church;2100 Sandy Run Rd,Hampton,,SC,29924-5413
Pine Level Baptist Church;2009 Pinelevel Church Rd,Early Branch,,SC,29916-7821
Iglesia de la Comunidad de Guayanilla;PO Box 561876,Guayanilla,,PR,00656-4316
Iglesia Cristiana Vida Nueva;Carr 129 km 8.0 Interior BO Campo Alegre,Hatillo,,PR,623
Union Bautista Estudiantil;PO Box 194726,San Juan,,PR,00919-4726
Middletown Baptist Church;1818 W Main Rd,Middletown,,RI,02842-4535
Iglesia del Señor Jesucristo Gracia y Verdad;Calle Celis Aguilera #151 Esquina Del Carmen,Fajardo,,PR,738
Iglesia Bautista Castillo Fuerte;Ciudad Jardín de Juncos Calle Periferal #1,Juncos,,PR,777
Iglesia Bautista Sobre la Roca;894 Ave Luis Muñoz Rivera Suite 104,San Juan,,PR,927
Iglesia Bautista de Lajas;
Iglesia Bautista Ciudad de Dios;549 Calle Hoare,San Juan,,PR,919
One Church;Carr. 156 KM 38.4 Bo. Naranjo,Comerio,,PR,782
Iglesia Biblica Metro;Urb. Loma Alta D13,Carolina,,PR,987
Iglesia Bautista Sin Paredes;Ave. Arnaldo Bristol KM 2.2,Guayama,,PR,784
Iglesia Bautista Oasis;Parcelas Hill Brothers Sur #397 Calle 23,San Juan,,PR,924
Iglesia Gracia Redentora;Calle Crystal Lake #10 Carr. #2,Vega Baja,,PR,693
Iglesia Missio San Juan;Urb. El Paraiso Amazonas 118,San Juan,,PR,926
Iglesia Evangelica La Palabra;PO Box 2002,Ceiba,,PR,735
Iglesia Bautista Abundante;PO Box 8166,Humacao,,PR,792
Iglesia Bautista Manos Del Alfarero;PO Box 9169 Cotto Estacion,Arecibo,,PR,613
Iglesia Bautista Isaias 55:6;PO Box 975,Toa Alta,,PR,954
Iglesia Bautista Emmanuel;Calle E 7 BJ -18 Glenview,Ponce,,PR,730
Iglesia Bautista Ebenezer Adonai;PO Box 647,Merceditas,,PR,00715-0647
Iglesia Bautista Preciosa Semilla;Sector La Charca Carr. 174 Km 20.0,Aguas Buenas,,PR,703
Iglesia Bautista Renacer;299 Calle La Esperanza, Mercedita,Ponce,,PR,715
Comunidad de Gracia;Carr. 102 BO. Minillas,San German,,PR,00698-1121
Iglesia Bautista De Jesucristo;PO Box 301,San Germán,,PR,683
Iglesia Bautista Cristo Justicia Nuestra;PO Box 509,Guayama,,PR,704
Iglesia Bautista Raham de Guayama;Calle Mc Arthur 41 Sur,Guayama,,PR,784
Iglesia Bautista Raham De Coamo;Carr 150 Km 20 Bo Santa Catalina,Coamo,,PR,769
Iglesia Bautista Nuevo Pacto;PO Box 8794,Ponce,,PR,732
Iglesia Bautista Adonai;Jardines de Santa Isabel Calle 8 B-1,Santa Isabel,,PR,757
Iglesia Bautista Smyrna;118  Amazonas Urb El Paraiso,San Juan,,PR,926
Iglesia Bautista Cristo La Roca;
Iglesia Bautista Tabernaculo De Reunion Inc;6 Calle San Jose E,Aibonito,,PR,00705-3529
Iglesia Bautista Sendero de Luz para Cristo;PR-489 Aibonito,Hatillo,,PR,659
Puerto Rico Deaf Ministries;PO Box 7423,Ponce,,PR,00732-7423
Iglesia Bautista Oasis de Amor;Bo. Cotto Quebradas Carr. 383 Km 8,Penuelas,,PR,624
Iglesia Bautista Monte Sinai;Bo Guayabal Sector Magas KM 4 0,Juana Diaz,,PR,795
Iglesia Bautista Misionera;Carr 107,Aguadilla,,PR,00603-5970
Iglesia Bautista Barceloneta;Bda. Nueva A-31, Casa B,Utuado,,PR,641
Iglesia Bautista Aguilita;Carretera Principal Bo Aguilita,Juana Diaz,,PR,795
Iglesia de la Comunidad de Guayanilla;PO Box 561876,Guayanilla,,PR,00656-4316
Iglesia Cristiana Vida Nueva;Carr 129 km 8.0 Interior BO Campo Alegre,Hatillo,,PR,623
Union Bautista Estudiantil;PO Box 194726,San Juan,,PR,00919-4726
Middletown Baptist Church;1818 W Main Rd,Middletown,,RI,02842-4535
Iglesia del Señor Jesucristo Gracia y Verdad;Calle Celis Aguilera #151 Esquina Del Carmen,Fajardo,,PR,738
Iglesia Bautista Castillo Fuerte;Ciudad Jardín de Juncos Calle Periferal #1,Juncos,,PR,777
Iglesia Bautista Sobre la Roca;894 Ave Luis Muñoz Rivera Suite 104,San Juan,,PR,927
Iglesia Bautista de Lajas;
Iglesia Bautista Ciudad de Dios;549 Calle Hoare,San Juan,,PR,919
One Church;Carr. 156 KM 38.4 Bo. Naranjo,Comerio,,PR,782
Iglesia Biblica Metro;Urb. Loma Alta D13,Carolina,,PR,987
Iglesia Bautista Sin Paredes;Ave. Arnaldo Bristol KM 2.2,Guayama,,PR,784
Iglesia Bautista Oasis;Parcelas Hill Brothers Sur #397 Calle 23,San Juan,,PR,924
Iglesia Gracia Redentora;Calle Crystal Lake #10 Carr. #2,Vega Baja,,PR,693
Iglesia Missio San Juan;Urb. El Paraiso Amazonas 118,San Juan,,PR,926
Iglesia Evangelica La Palabra;PO Box 2002,Ceiba,,PR,735
Iglesia Bautista Abundante;PO Box 8166,Humacao,,PR,792
Iglesia Bautista Manos Del Alfarero;PO Box 9169 Cotto Estacion,Arecibo,,PR,613
Iglesia Bautista Isaias 55:6;PO Box 975,Toa Alta,,PR,954
Iglesia Bautista Emmanuel;Calle E 7 BJ -18 Glenview,Ponce,,PR,730
Iglesia Bautista Ebenezer Adonai;PO Box 647,Merceditas,,PR,00715-0647
Iglesia Bautista Preciosa Semilla;Sector La Charca Carr. 174 Km 20.0,Aguas Buenas,,PR,703
Iglesia Bautista Renacer;299 Calle La Esperanza, Mercedita,Ponce,,PR,715
Comunidad de Gracia;Carr. 102 BO. Minillas,San German,,PR,00698-1121
Iglesia Bautista De Jesucristo;PO Box 301,San Germán,,PR,683
Iglesia Bautista Cristo Justicia Nuestra;PO Box 509,Guayama,,PR,704
Iglesia Bautista Raham de Guayama;Calle Mc Arthur 41 Sur,Guayama,,PR,784
Iglesia Bautista Raham De Coamo;Carr 150 Km 20 Bo Santa Catalina,Coamo,,PR,769
Iglesia Bautista Nuevo Pacto;PO Box 8794,Ponce,,PR,732
Iglesia Bautista Adonai;Jardines de Santa Isabel Calle 8 B-1,Santa Isabel,,PR,757
Iglesia Bautista Smyrna;118  Amazonas Urb El Paraiso,San Juan,,PR,926
Iglesia Bautista Cristo La Roca;
Iglesia Bautista Tabernaculo De Reunion Inc;6 Calle San Jose E,Aibonito,,PR,00705-3529
Iglesia Bautista Sendero de Luz para Cristo;PR-489 Aibonito,Hatillo,,PR,659
Puerto Rico Deaf Ministries;PO Box 7423,Ponce,,PR,00732-7423
Iglesia Bautista Oasis de Amor;Bo. Cotto Quebradas Carr. 383 Km 8,Penuelas,,PR,624
Iglesia Bautista Monte Sinai;Bo Guayabal Sector Magas KM 4 0,Juana Diaz,,PR,795
Iglesia Bautista Misionera;Carr 107,Aguadilla,,PR,00603-5970
Iglesia Bautista Barceloneta;Bda. Nueva A-31, Casa B,Utuado,,PR,641
Iglesia Bautista Aguilita;Carretera Principal Bo Aguilita,Juana Diaz,,PR,795
Iglesia Bautista Restauracion Familiar;KM 1.2,Juana Diaz,,PR,795
Iglesia Bautista La Gracia;Barrio Diego Hernandez Sector Cotuy Carr. 372,Yauco,,PR,698
Iglesia Bautista Pena Pobre;HC-01 Box 4736-1,Naguabo,,PR,714
Iglesia Bautista Casa De Oración;Calle B, int calle I. Bo. Carrizalez,Hatillo,,PR,659
Iglesia Bautista El Buen Pastor De Guaynabo;Carr 835, Bo Mamey II Sector La Ceiba #6,Guaynabo,,PR,971
Catedral Bautista Monte Sión;Carretara #3 Ramán 910 Barrio Cataño,Humacao,,PR,971
Iglesia Bautista Apocalipsis;PO Box 5057,Aguadilla,,PR,00605-5057
Primera Iglesia Bautista De Florida;Carr 140 Sector San Luis,Florida,,PR,650
Iglesia Bautista Bethel del Sur;Calle Vives #91 Esquina Torres,Ponce,,PR,730
Iglesia Bautista El Mesias;Bo. Amuelas, Sector Piedra Aguza, Calle 2, Esq. 4,Juana Diaz,,PR,00795-1513
Iglesia Bautista Filadelfia;Duarte C18 M-1 Urb Ext La Milagrosa,Bayamon,,PR,961
Iglesia Biblica Emanuel Inc;Bo Playita Cortada Calle Libertad,Santa Isabel,,PR,795
Iglesia Bautista Piedra Viva;Calle 3 B-18 Anaida,Ponce,,PR,731
Iglesia Bautista Pena Pobre;PO Box 800,Rio Blanco,,PR,00744-0800
Iglesia Bautista Rios De Agua Viva;Calle Luis Palés Matos EM-27, 6ta sección Levittown,Toa Baja,,PR,949
Iglesia Bautista Getsemani;Alturas de Río Grande,Río Grande,,PR,745
Iglesia Bautista Bateyes;Carr 106 KM 76 Bo Bateyes,Nayaguez,,PR,680
Iglesia Bautista Buena Vista;Calle José Nogueraz #7,Cayey,,PR,736
Iglesia Bautista Ponce;Carr. 504, KM 1.5 Bo. Portuguez Sector Rio Chiquito,Ponce,,PR,731
